dataset,category,method,n0,n1,seed,feature_mode,subset_family,subset_label,subset_param,n_features_used,n_features_total,rf_sep_mean,rf_sep_sd,rf_auc_mean,rf_auc_sd,corr_mean_abs_diff,corr_max_abs_diff,prop_significant,kept_feature_idx,kept_feature_names
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_25,25.0,29,30,0.5995555555555556,0.04929928755150948,0.5235555555555556,0.10856732564418661,0.07383829633268063,0.2428236175859705,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_25,25.0,29,30,0.6020000000000001,0.08394266120614936,0.5597777777777779,0.11780062671446612,0.08352703911287775,0.3332700265783979,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.6346666666666667,0.0887899449317751,0.38533333333333336,0.11344743711364451,0.060989398073618785,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.5515555555555555,0.04045176978838315,0.5031111111111112,0.0654571766524393,0.06797204757434058,0.30948154707928843,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.6262222222222222,0.07856616304305974,0.5937777777777777,0.1153707924610316,0.08538290547800018,0.3786323645897963,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.6315555555555556,0.08945817699963915,0.3871111111111111,0.11209695979401815,0.06224133798560584,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.6140000000000001,0.06096386300582167,0.5731111111111111,0.10661781288645607,0.07350691788576046,0.32856229325649955,0.10344827586206896,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.5860000000000001,0.06604936425521835,0.5713333333333334,0.0816705214509744,0.09603059246565435,0.31469237701808705,0.034482758620689655,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.6388888888888888,0.08465033379937542,0.3931111111111111,0.12259921656044366,0.061013478409361936,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.5655555555555555,0.07036588679673812,0.5033333333333334,0.09611335899747644,0.06474892535466356,0.25698200216705913,0.10344827586206896,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.6242222222222222,0.0824887571838029,0.6211111111111112,0.0869922658687981,0.07349057368123321,0.2990229195042605,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.6333333333333333,0.06373556481449126,0.3906666666666667,0.09942948366667818,0.06248953686140054,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.574888888888889,0.061069076452533906,0.566,0.07058170993804118,0.06781141213415302,0.28754306630675386,0.13793103448275862,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.6206666666666668,0.06755738301621818,0.6206666666666668,0.06755738301621818,0.08349486565744936,0.35734828944130503,0.034482758620689655,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_3,3.0,3,30,0.6384444444444444,0.06807439648494965,0.3864444444444445,0.10443238701087955,0.015631515091474164,0.031032281174569798,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_3,3.0,3,30,0.5700000000000001,0.06946177561511754,0.5615555555555556,0.07704447969745694,0.018838625246985246,0.05452597521919966,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_3,3.0,3,30,0.6915555555555557,0.06994036260263203,0.6915555555555557,0.06994036260263203,0.09024326294767547,0.17051289928584934,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,forward,forward,top_3,3.0,3,8,0.6639999999999999,0.07954686482636322,0.33599999999999997,0.07954686482636322,0.07018269650657305,0.22330575451807932,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
diabetes,metabolic_tabular,gmm,60,60,42,forward,forward,top_3,3.0,3,8,0.5871111111111111,0.05091556797020333,0.5297777777777777,0.09640552209991929,0.04869717667316692,0.11998088492024717,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
diabetes,metabolic_tabular,cvae,60,60,42,forward,forward,top_3,3.0,3,8,0.6073333333333334,0.0659745555142939,0.594888888888889,0.0828805476887381,0.08343189576813909,0.22247166065063795,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_5,5.0,5,30,0.6257777777777779,0.04855644545332503,0.37422222222222223,0.04855644545332503,0.019308460502655153,0.04306187675176332,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_5,5.0,5,30,0.5551111111111111,0.04555067724557851,0.45599999999999996,0.0563568874711166,0.015435615849687915,0.05005704082290918,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_5,5.0,5,30,0.6397777777777778,0.06579766966491543,0.6397777777777778,0.06579766966491543,0.08767388408252544,0.1741040989908046,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,forward,forward,top_5,5.0,5,8,0.6406666666666667,0.060402354626657086,0.3593333333333334,0.060402354626657086,0.06974938822319586,0.22330575451807932,0.0,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
diabetes,metabolic_tabular,gmm,60,60,42,forward,forward,top_5,5.0,5,8,0.5682222222222222,0.04603863112165213,0.5246666666666667,0.07851995107009037,0.03249763591170453,0.08896264975278953,0.0,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
diabetes,metabolic_tabular,cvae,60,60,42,forward,forward,top_5,5.0,5,8,0.6753333333333335,0.0810392375623769,0.6753333333333335,0.0810392375623769,0.08210801282855354,0.18521387307978485,0.4,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_10,10.0,10,30,0.6017777777777777,0.05631305793354824,0.40044444444444444,0.060154533505252676,0.03286063860699676,0.11814981703365718,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_10,10.0,10,30,0.584,0.05535787050781936,0.5226666666666666,0.09801385641521673,0.019180476533459983,0.07549234486326184,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_10,10.0,10,30,0.6037777777777779,0.04784801039505648,0.554,0.10071374910735506,0.053607168752445214,0.11535033353095236,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_15,15.0,15,30,0.5908888888888889,0.0582667344689834,0.4104444444444445,0.0602959777951366,0.04347178436633227,0.1665978958258053,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_15,15.0,15,30,0.6106666666666666,0.062101470132297124,0.5542222222222223,0.1147329696337877,0.029609947593723932,0.1456413447064407,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_15,15.0,15,30,0.5748888888888889,0.05047967443302501,0.5286666666666666,0.08564324510490459,0.13428620629232982,0.2903771559017495,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_20,20.0,20,30,0.6173333333333334,0.0505456644780822,0.39866666666666667,0.07780443987458255,0.05063397450115071,0.22278950548863852,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_20,20.0,20,30,0.5613333333333335,0.029751231948763668,0.49911111111111106,0.06816247836449407,0.061415860037475595,0.30469085803212337,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_20,20.0,20,30,0.5737777777777777,0.07077559738486978,0.571111111111111,0.0734544454444764,0.1187002207252583,0.347757867789099,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.608,0.05351081579837302,0.4137777777777778,0.0842207563636728,0.06201262990842211,0.22278950548863852,0.0,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.5533333333333333,0.035388496422034454,0.5168888888888888,0.061737796814881195,0.058039758296343655,0.20764369890970513,0.034482758620689655,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
