dataset,category,method,n0,n1,seed,feature_mode,subset_family,subset_label,subset_param,n_features_used,n_features_total,rf_sep_mean,rf_sep_sd,rf_auc_mean,rf_auc_sd,corr_mean_abs_diff,corr_max_abs_diff,prop_significant,kept_feature_idx,kept_feature_names
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_25,25.0,29,30,0.5756666666666667,0.05809092489843448,0.5203333333333334,0.09320169287923667,0.07383829633268063,0.2428236175859705,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_25,25.0,29,30,0.5843333333333333,0.06462799530991024,0.5506666666666666,0.09339045870846648,0.08352703911287775,0.3332700265783979,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.5959888888888889,0.06113482267259697,0.4283222222222222,0.08839473686918718,0.060989398073618785,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.5708333333333333,0.0550694006585226,0.5005,0.08972039901828346,0.06797204757434058,0.30948154707928843,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_26,26.0,29,30,0.5818333333333332,0.06198543735785403,0.5541666666666667,0.08720585479835119,0.08538290547800018,0.3786323645897963,0.06896551724137931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concave points'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.5978777777777777,0.06287290629260757,0.4246777777777778,0.08865452367421098,0.06224133798560584,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.5784999999999999,0.0623518243518183,0.5145000000000001,0.09919551401147131,0.07350691788576046,0.32856229325649955,0.10344827586206896,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_27,27.0,29,30,0.5861666666666666,0.06112623550216934,0.5515000000000001,0.09224348817727522,0.09603059246565435,0.31469237701808705,0.034482758620689655,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst symmetry'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.6005111111111111,0.06144382559463322,0.42331111111111114,0.08942394243982695,0.061013478409361936,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.573,0.05757989618299468,0.513,0.09206217705683722,0.06474892535466356,0.25698200216705913,0.10344827586206896,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_28,28.0,29,30,0.5881666666666666,0.0623518243518183,0.5581666666666667,0.09098214110472451,0.07349057368123321,0.2990229195042605,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst fractal dimension')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.597588888888889,0.06174530621436882,0.42796666666666666,0.09026224550144409,0.06248953686140054,0.22278950548863852,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,gmm,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.5693333333333332,0.05242560867023333,0.5173333333333333,0.08517694001965034,0.06781141213415302,0.28754306630675386,0.13793103448275862,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,cvae,60,60,42,drop_one,drop_one,drop_idx_29,29.0,29,30,0.5806666666666667,0.06397568982737811,0.5483333333333333,0.09090593428863096,0.08349486565744936,0.35734828944130503,0.034482758620689655,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[np.str_('mean radius'), np.str_('mean texture'), np.str_('mean perimeter'), np.str_('mean area'), np.str_('mean smoothness'), np.str_('mean compactness'), np.str_('mean concavity'), np.str_('mean concave points'), np.str_('mean symmetry'), np.str_('mean fractal dimension'), np.str_('radius error'), np.str_('texture error'), np.str_('perimeter error'), np.str_('area error'), np.str_('smoothness error'), np.str_('compactness error'), np.str_('concavity error'), np.str_('concave points error'), np.str_('symmetry error'), np.str_('fractal dimension error'), np.str_('worst radius'), np.str_('worst texture'), np.str_('worst perimeter'), np.str_('worst area'), np.str_('worst smoothness'), np.str_('worst compactness'), np.str_('worst concavity'), np.str_('worst concave points'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_3,3.0,3,30,0.5932333333333333,0.06677409769855966,0.4267444444444445,0.08823184316417826,0.015631515091474164,0.031032281174569798,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_3,3.0,3,30,0.5723333333333334,0.05812916651733448,0.491,0.09235860063421875,0.018838625246985246,0.05452597521919966,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_3,3.0,3,30,0.6124999999999999,0.0796825298014286,0.5964999999999999,0.09845458625963321,0.09024326294767547,0.17051289928584934,0.0,"[7, 27, 20]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,forward,forward,top_3,3.0,3,8,0.5963333333333334,0.06401301950905508,0.4271555555555555,0.08984133064106979,0.07018269650657305,0.22330575451807932,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
diabetes,metabolic_tabular,gmm,60,60,42,forward,forward,top_3,3.0,3,8,0.5769999999999998,0.06345514601319231,0.5013333333333333,0.09976862120816234,0.04869717667316692,0.11998088492024717,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
diabetes,metabolic_tabular,cvae,60,60,42,forward,forward,top_3,3.0,3,8,0.579,0.059936077059925555,0.5373333333333333,0.09186705370020068,0.08343189576813909,0.22247166065063795,0.0,"[1, 5, 7]","['plas', 'mass', 'age']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_5,5.0,5,30,0.5940555555555556,0.06641133976500337,0.4255444444444445,0.0878253028868133,0.019308460502655153,0.04306187675176332,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_5,5.0,5,30,0.5674999999999999,0.05592033023269206,0.48516666666666663,0.08639042513818043,0.015435615849687915,0.05005704082290918,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_5,5.0,5,30,0.6054999999999999,0.07077173792474573,0.5918333333333333,0.08778113566010513,0.08767388408252544,0.1741040989908046,0.0,"[7, 27, 20, 0, 23]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,forward,forward,top_5,5.0,5,8,0.5906555555555555,0.06713439533530512,0.43601111111111107,0.0929025235873003,0.06974938822319586,0.22330575451807932,0.0,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
diabetes,metabolic_tabular,gmm,60,60,42,forward,forward,top_5,5.0,5,8,0.5733333333333333,0.05206833117271105,0.5273333333333333,0.08568417460521972,0.03249763591170453,0.08896264975278953,0.0,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
diabetes,metabolic_tabular,cvae,60,60,42,forward,forward,top_5,5.0,5,8,0.5918333333333333,0.07230318111950541,0.5734999999999999,0.09087827634320049,0.08210801282855354,0.18521387307978485,0.4,"[1, 5, 7, 0, 6]","['plas', 'mass', 'age', 'preg', 'pedi']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_10,10.0,10,30,0.5963333333333334,0.06152616626933999,0.43464444444444444,0.0937775645073931,0.03286063860699676,0.11814981703365718,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_10,10.0,10,30,0.5673333333333334,0.05206406310178516,0.495,0.08496731397687257,0.019180476533459983,0.07549234486326184,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_10,10.0,10,30,0.581,0.05902071199540416,0.545,0.08955135088006459,0.053607168752445214,0.11535033353095236,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_15,15.0,15,30,0.5905888888888888,0.06351707362572137,0.43676666666666664,0.09078717413629704,0.04347178436633227,0.1665978958258053,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_15,15.0,15,30,0.5713333333333332,0.054369108876272755,0.493,0.08941724914380024,0.029609947593723932,0.1456413447064407,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_15,15.0,15,30,0.571,0.053986623857725693,0.5183333333333333,0.08728942916782333,0.13428620629232982,0.2903771559017495,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,forward,forward,top_20,20.0,20,30,0.5924888888888888,0.06575621268118201,0.43833333333333335,0.09526434955583488,0.05063397450115071,0.22278950548863852,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,gmm,60,60,42,forward,forward,top_20,20.0,20,30,0.5751666666666666,0.05666642156809739,0.5071666666666667,0.09386026848459363,0.061415860037475595,0.30469085803212337,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,cvae,60,60,42,forward,forward,top_20,20.0,20,30,0.5703333333333334,0.05495351570999702,0.5293333333333333,0.08429841174199086,0.1187002207252583,0.347757867789099,0.0,"[7, 27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16]","[np.str_('mean concave points'), np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error')]"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.5868555555555556,0.062390161261389784,0.43898888888888893,0.0878297448138959,0.06201262990842211,0.22278950548863852,0.0,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.5723333333333334,0.049565893291433565,0.5183333333333333,0.08574833979604374,0.058039758296343655,0.20764369890970513,0.034482758620689655,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
